tweet_id,retweet_count,favorite_count,create_date
817056546584727552,1927,9517,2017-01-05 17:13:55+00:00
816829038950027264,5496,0,2017-01-05 02:09:53+00:00
816816676327063552,2361,11071,2017-01-05 01:20:46+00:00
816697700272001025,2545,10905,2017-01-04 17:27:59+00:00
816450570814898180,9366,33961,2017-01-04 01:05:59+00:00
816336735214911488,2269,9564,2017-01-03 17:33:39+00:00
816091915477250048,2500,9927,2017-01-03 01:20:49+00:00
816062466425819140,1207,0,2017-01-02 23:23:48+00:00
816014286006976512,6154,0,2017-01-02 20:12:21+00:00
815990720817401858,1207,5545,2017-01-02 18:38:42+00:00
815966073409433600,9907,25057,2017-01-02 17:00:46+00:00
815745968457060357,4797,0,2017-01-02 02:26:09+00:00
815736392542261248,2625,10937,2017-01-02 01:48:06+00:00
815639385530101762,1918,9161,2017-01-01 19:22:38+00:00
815390420867969024,4407,11467,2017-01-01 02:53:20+00:00
814986499976527872,1505,8485,2016-12-31 00:08:17+00:00
814638523311648768,3130,12511,2016-12-30 01:05:33+00:00
814578408554463233,6750,0,2016-12-29 21:06:41+00:00
814530161257443328,2156,9629,2016-12-29 17:54:58+00:00
814153002265309185,10080,32000,2016-12-28 16:56:16+00:00
813944609378369540,3732,0,2016-12-28 03:08:11+00:00
813910438903693312,2194,10342,2016-12-28 00:52:25+00:00
813812741911748608,16267,40402,2016-12-27 18:24:12+00:00
813800681631023104,2060,9300,2016-12-27 17:36:16+00:00
813217897535406080,8476,20783,2016-12-26 03:00:30+00:00
813202720496779264,2090,10192,2016-12-26 02:00:11+00:00
813187593374461952,5096,22085,2016-12-26 01:00:05+00:00
813172488309972993,2236,10384,2016-12-26 00:00:03+00:00
813157409116065792,2557,8588,2016-12-25 23:00:08+00:00
813142292504645637,2728,9361,2016-12-25 22:00:04+00:00
813130366689148928,513,4968,2016-12-25 21:12:41+00:00
813127251579564032,3652,13242,2016-12-25 21:00:18+00:00
813112105746448384,3225,11515,2016-12-25 20:00:07+00:00
813096984823349248,4207,11694,2016-12-25 19:00:02+00:00
813081950185472002,3220,10989,2016-12-25 18:00:17+00:00
813066809284972545,2276,8865,2016-12-25 17:00:08+00:00
813051746834595840,8503,23337,2016-12-25 16:00:16+00:00
812781120811126785,2191,8380,2016-12-24 22:04:54+00:00
812747805718642688,8067,0,2016-12-24 19:52:31+00:00
812709060537683968,1665,7373,2016-12-24 17:18:34+00:00
812503143955202048,1424,6787,2016-12-24 03:40:19+00:00
812466873996607488,2231,8900,2016-12-24 01:16:12+00:00
812372279581671427,4252,15224,2016-12-23 19:00:19+00:00
811985624773361665,1647,8102,2016-12-22 17:23:53+00:00
811744202451197953,1884,8429,2016-12-22 01:24:33+00:00
811647686436880384,872,6215,2016-12-21 19:01:02+00:00
811627233043480576,3650,14265,2016-12-21 17:39:46+00:00
811386762094317568,7444,23302,2016-12-21 01:44:13+00:00
810984652412424192,1655,5927,2016-12-19 23:06:23+00:00
810896069567610880,2090,10093,2016-12-19 17:14:23+00:00
810657578271330305,3057,12192,2016-12-19 01:26:42+00:00
810284430598270976,13369,39640,2016-12-18 00:43:57+00:00
810254108431155201,3901,16380,2016-12-17 22:43:27+00:00
809920764300447744,4521,17250,2016-12-17 00:38:52+00:00
809808892968534016,5711,0,2016-12-16 17:14:20+00:00
809448704142938112,1696,7727,2016-12-15 17:23:04+00:00
809220051211603969,6554,22246,2016-12-15 02:14:29+00:00
809084759137812480,4046,14685,2016-12-14 17:16:53+00:00
808838249661788160,3536,11271,2016-12-14 00:57:20+00:00
808733504066486276,2509,8784,2016-12-13 18:01:07+00:00
808501579447930884,3007,12595,2016-12-13 02:39:32+00:00
808344865868283904,24069,47281,2016-12-12 16:16:49+00:00
808134635716833280,6961,0,2016-12-12 02:21:26+00:00
808106460588765185,2525,9701,2016-12-12 00:29:28+00:00
808001312164028416,4098,14015,2016-12-11 17:31:39+00:00
807621403335917568,4288,16236,2016-12-10 16:22:02+00:00
807106840509214720,56625,107015,2016-12-09 06:17:20+00:00
807059379405148160,8521,0,2016-12-09 03:08:45+00:00
807010152071229440,4418,14514,2016-12-08 23:53:08+00:00
806629075125202948,37911,75639,2016-12-07 22:38:52+00:00
806620845233815552,6426,0,2016-12-07 22:06:10+00:00
806576416489959424,2230,5370,2016-12-07 19:09:37+00:00
806542213899489280,2752,11363,2016-12-07 16:53:43+00:00
806242860592926720,13616,0,2016-12-06 21:04:11+00:00
806219024703037440,1388,7145,2016-12-06 19:29:28+00:00
805958939288408065,6238,0,2016-12-06 02:15:59+00:00
805932879469572096,2209,9178,2016-12-06 00:32:26+00:00
805826884734976000,2132,7335,2016-12-05 17:31:15+00:00
805823200554876929,9374,0,2016-12-05 17:16:37+00:00
805520635690676224,1905,6368,2016-12-04 21:14:20+00:00
805487436403003392,2929,9773,2016-12-04 19:02:24+00:00
805207613751304193,1972,8680,2016-12-04 00:30:29+00:00
804738756058218496,4480,15326,2016-12-02 17:27:25+00:00
804475857670639616,2355,6886,2016-12-02 00:02:45+00:00
804413760345620481,3712,0,2016-12-01 19:56:00+00:00
804026241225523202,18876,49774,2016-11-30 18:16:08+00:00
803773340896923648,3220,11203,2016-11-30 01:31:12+00:00
803692223237865472,8689,0,2016-11-29 20:08:52+00:00
803638050916102144,4828,12270,2016-11-29 16:33:36+00:00
803380650405482500,2169,8601,2016-11-28 23:30:47+00:00
803321560782307329,6221,0,2016-11-28 19:35:59+00:00
803276597545603072,2887,11207,2016-11-28 16:37:19+00:00
802952499103731712,2336,10085,2016-11-27 19:09:28+00:00
802624713319034886,3403,0,2016-11-26 21:26:58+00:00
802600418706604034,1714,7938,2016-11-26 19:50:26+00:00
802572683846291456,2926,9959,2016-11-26 18:00:13+00:00
802323869084381190,6808,18124,2016-11-26 01:31:31+00:00
802265048156610565,1573,7039,2016-11-25 21:37:47+00:00
802247111496568832,5247,0,2016-11-25 20:26:31+00:00
802239329049477120,3040,10132,2016-11-25 19:55:35+00:00
802185808107208704,314,0,2016-11-25 16:22:55+00:00
801958328846974976,1992,8608,2016-11-25 01:18:59+00:00
801854953262350336,275,1958,2016-11-24 18:28:13+00:00
801538201127157760,2391,9141,2016-11-23 21:29:33+00:00
801285448605831168,960,6802,2016-11-23 04:45:12+00:00
801167903437357056,6961,27386,2016-11-22 20:58:07+00:00
801127390143516673,4627,0,2016-11-22 18:17:08+00:00
801115127852503040,2429,8992,2016-11-22 17:28:25+00:00
800859414831898624,113,778,2016-11-22 00:32:18+00:00
800855607700029440,1889,0,2016-11-22 00:17:10+00:00
800751577355128832,3214,11701,2016-11-21 17:23:47+00:00
800513324630806528,3495,14685,2016-11-21 01:37:04+00:00
800459316964663297,2489,10538,2016-11-20 22:02:27+00:00
800443802682937345,5068,0,2016-11-20 21:00:48+00:00
800388270626521089,3265,12456,2016-11-20 17:20:08+00:00
800188575492947969,4581,0,2016-11-20 04:06:37+00:00
800141422401830912,2980,17092,2016-11-20 00:59:15+00:00
800018252395122689,15351,31768,2016-11-19 16:49:49+00:00
799774291445383169,5488,0,2016-11-19 00:40:24+00:00
799757965289017345,2506,9390,2016-11-18 23:35:32+00:00
799422933579902976,2213,8965,2016-11-18 01:24:14+00:00
799308762079035393,6478,0,2016-11-17 17:50:33+00:00
799297110730567681,3227,11065,2016-11-17 17:04:16+00:00
799063482566066176,2863,9058,2016-11-17 01:35:54+00:00
798933969379225600,5203,14712,2016-11-16 17:01:16+00:00
798925684722855936,1663,8246,2016-11-16 16:28:21+00:00
798705661114773508,7724,0,2016-11-16 01:54:03+00:00
798701998996647937,9126,0,2016-11-16 01:39:30+00:00
798697898615730177,7602,0,2016-11-16 01:23:12+00:00
798694562394996736,5812,0,2016-11-16 01:09:57+00:00
798686750113755136,2702,0,2016-11-16 00:38:54+00:00
798682547630837760,5515,0,2016-11-16 00:22:12+00:00
798673117451325440,6485,0,2016-11-15 23:44:44+00:00
798665375516884993,4519,0,2016-11-15 23:13:58+00:00
798644042770751489,2153,0,2016-11-15 21:49:12+00:00
798628517273620480,2272,0,2016-11-15 20:47:30+00:00
798585098161549313,6618,0,2016-11-15 17:54:59+00:00
798576900688019456,6871,0,2016-11-15 17:22:24+00:00
798340744599797760,3924,0,2016-11-15 01:44:00+00:00
798209839306514432,2954,11548,2016-11-14 17:03:50+00:00
797971864723324932,3652,13018,2016-11-14 01:18:12+00:00
797545162159308800,5656,16198,2016-11-12 21:02:38+00:00
797236660651966464,7726,22328,2016-11-12 00:36:46+00:00
797165961484890113,32,256,2016-11-11 19:55:50+00:00
796904159865868288,10411,0,2016-11-11 02:35:32+00:00
796865951799083009,2198,8564,2016-11-11 00:03:42+00:00
796759840936919040,3562,13256,2016-11-10 17:02:03+00:00
796563435802726400,8536,0,2016-11-10 04:01:37+00:00
796484825502875648,2042,8472,2016-11-09 22:49:15+00:00
796387464403357696,4861,12334,2016-11-09 16:22:22+00:00
796177847564038144,16628,0,2016-11-09 02:29:25+00:00
796149749086875649,16628,36177,2016-11-09 00:37:46+00:00
796125600683540480,2079,5511,2016-11-08 23:01:49+00:00
796116448414461957,2813,10139,2016-11-08 22:25:27+00:00
796080075804475393,2703,9469,2016-11-08 20:00:55+00:00
796031486298386433,4284,12071,2016-11-08 16:47:50+00:00
795464331001561088,27728,55683,2016-11-07 03:14:10+00:00
795400264262053889,3323,11270,2016-11-06 22:59:35+00:00
795076730285391872,6288,18139,2016-11-06 01:33:58+00:00
794983741416415232,3942,0,2016-11-05 19:24:28+00:00
794926597468000259,2697,11492,2016-11-05 15:37:24+00:00
794355576146903043,12014,0,2016-11-04 01:48:22+00:00
794332329137291264,3088,10686,2016-11-04 00:15:59+00:00
794205286408003585,3895,10314,2016-11-03 15:51:10+00:00
793962221541933056,5711,18910,2016-11-02 23:45:19+00:00
793845145112371200,2187,10295,2016-11-02 16:00:06+00:00
793614319594401792,3661,0,2016-11-02 00:42:53+00:00
793601777308463104,1908,8926,2016-11-01 23:53:02+00:00
793500921481273345,2786,11953,2016-11-01 17:12:16+00:00
793286476301799424,10723,27597,2016-11-01 03:00:09+00:00
793271401113350145,2763,9677,2016-11-01 02:00:14+00:00
793256262322548741,9714,22350,2016-11-01 01:00:05+00:00
793241302385262592,3812,11780,2016-11-01 00:00:38+00:00
793226087023144960,3338,11001,2016-10-31 23:00:11+00:00
793210959003287553,3301,9997,2016-10-31 22:00:04+00:00
793195938047070209,6547,17063,2016-10-31 21:00:23+00:00
793180763617361921,2310,7740,2016-10-31 20:00:05+00:00
793165685325201412,3238,10478,2016-10-31 19:00:10+00:00
793150605191548928,1984,6909,2016-10-31 18:00:14+00:00
793135492858580992,2893,7214,2016-10-31 17:00:11+00:00
793120401413079041,4551,14202,2016-10-31 16:00:13+00:00
792913359805018113,4715,16063,2016-10-31 02:17:31+00:00
792883833364439040,4964,12666,2016-10-31 00:20:11+00:00
792773781206999040,1963,8209,2016-10-30 17:02:53+00:00
792394556390137856,4998,15128,2016-10-29 15:55:58+00:00
792050063153438720,2088,8029,2016-10-28 17:07:05+00:00
791821351946420224,24514,0,2016-10-28 01:58:16+00:00
791784077045166082,11271,0,2016-10-27 23:30:09+00:00
791780927877898241,4432,0,2016-10-27 23:17:38+00:00
791774931465953280,21156,37818,2016-10-27 22:53:48+00:00
791672322847637504,3661,13129,2016-10-27 16:06:04+00:00
791406955684368384,4797,14670,2016-10-26 22:31:36+00:00
791312159183634433,2963,9841,2016-10-26 16:14:55+00:00
791026214425268224,4858,0,2016-10-25 21:18:40+00:00
790987426131050500,2483,11089,2016-10-25 18:44:32+00:00
790946055508652032,5496,18601,2016-10-25 16:00:09+00:00
790723298204217344,2704,0,2016-10-25 01:14:59+00:00
790698755171364864,2203,9158,2016-10-24 23:37:28+00:00
790581949425475584,8183,22473,2016-10-24 15:53:19+00:00
790337589677002753,2167,8740,2016-10-23 23:42:19+00:00
790277117346975746,3732,14081,2016-10-23 19:42:02+00:00
790227638568808452,4190,0,2016-10-23 16:25:25+00:00
789986466051088384,2704,10369,2016-10-23 00:27:05+00:00
789960241177853952,4839,0,2016-10-22 22:42:52+00:00
789903600034189313,4858,11673,2016-10-22 18:57:48+00:00
789628658055020548,2080,8448,2016-10-22 00:45:17+00:00
789599242079838210,2279,7620,2016-10-21 22:48:24+00:00
789530877013393408,3942,13188,2016-10-21 18:16:44+00:00
789314372632018944,2666,9615,2016-10-21 03:56:25+00:00
789280767834746880,5747,0,2016-10-21 01:42:53+00:00
789268448748703744,3014,10196,2016-10-21 00:53:56+00:00
789137962068021249,3244,10875,2016-10-20 16:15:26+00:00
788908386943430656,14409,30653,2016-10-20 01:03:11+00:00
788765914992902144,12014,30658,2016-10-19 15:37:03+00:00
788552643979468800,8407,0,2016-10-19 01:29:35+00:00
788412144018661376,5990,16060,2016-10-18 16:11:17+00:00
788178268662984705,2488,8100,2016-10-18 00:41:57+00:00
788150585577050112,1510,6865,2016-10-17 22:51:57+00:00
788070120937619456,3952,0,2016-10-17 17:32:13+00:00
788039637453406209,1535,6867,2016-10-17 15:31:05+00:00
787810552592695296,3540,9717,2016-10-17 00:20:47+00:00
787717603741622272,3240,11416,2016-10-16 18:11:26+00:00
787397959788929025,3300,12120,2016-10-15 21:01:17+00:00
787322443945877504,2032,8726,2016-10-15 16:01:13+00:00
787111942498508800,7798,0,2016-10-15 02:04:45+00:00
786963064373534720,9327,29725,2016-10-14 16:13:10+00:00
786729988674449408,2827,0,2016-10-14 00:47:00+00:00
786709082849828864,7069,20296,2016-10-13 23:23:56+00:00
786664955043049472,2996,11957,2016-10-13 20:28:35+00:00
786595970293370880,3601,10497,2016-10-13 15:54:28+00:00
786363235746385920,4072,12189,2016-10-13 00:29:39+00:00
786286427768250368,3352,8930,2016-10-12 19:24:27+00:00
786233965241827333,5571,17178,2016-10-12 15:55:59+00:00
786051337297522688,179,1614,2016-10-12 03:50:17+00:00
786036967502913536,8237,0,2016-10-12 02:53:11+00:00
785927819176054784,3652,12696,2016-10-11 19:39:28+00:00
785872687017132033,2130,7489,2016-10-11 16:00:24+00:00
785639753186217984,2561,8735,2016-10-11 00:34:48+00:00
785533386513321988,2334,10183,2016-10-10 17:32:08+00:00
785515384317313025,1477,6800,2016-10-10 16:20:36+00:00
785264754247995392,1911,8128,2016-10-09 23:44:41+00:00
785170936622350336,5639,13491,2016-10-09 17:31:53+00:00
784826020293709826,3712,11310,2016-10-08 18:41:19+00:00
784517518371221505,2970,10039,2016-10-07 22:15:26+00:00
784431430411685888,1491,6329,2016-10-07 16:33:21+00:00
784183165795655680,9374,22513,2016-10-07 00:06:50+00:00
784057939640352768,12953,33505,2016-10-06 15:49:14+00:00
783839966405230592,12643,33689,2016-10-06 01:23:05+00:00
783821107061198850,2269,8209,2016-10-06 00:08:09+00:00
783695101801398276,3737,11650,2016-10-05 15:47:27+00:00
783466772167098368,2608,9468,2016-10-05 00:40:09+00:00
783391753726550016,6441,18908,2016-10-04 19:42:03+00:00
783347506784731136,6533,0,2016-10-04 16:46:14+00:00
783334639985389568,13616,32651,2016-10-04 15:55:06+00:00
783085703974514689,2565,9112,2016-10-03 23:25:55+00:00
782969140009107456,8521,26949,2016-10-03 15:42:44+00:00
782747134529531904,1604,8310,2016-10-03 01:00:34+00:00
782722598790725632,6238,19250,2016-10-02 23:23:04+00:00
782598640137187329,2184,8694,2016-10-02 15:10:30+00:00
782305867769217024,6470,18630,2016-10-01 19:47:08+00:00
782021823840026624,7236,0,2016-10-01 00:58:26+00:00
781955203444699136,3920,12357,2016-09-30 20:33:43+00:00
781661882474196992,3129,11634,2016-09-30 01:08:10+00:00
781655249211752448,1314,4466,2016-09-30 00:41:48+00:00
781524693396357120,6426,23163,2016-09-29 16:03:01+00:00
781308096455073793,2961,7973,2016-09-29 01:42:20+00:00
781251288990355457,2458,9428,2016-09-28 21:56:36+00:00
781163403222056960,3168,10895,2016-09-28 16:07:23+00:00
780931614150983680,8536,24192,2016-09-28 00:46:20+00:00
780858289093574656,2328,8033,2016-09-27 19:54:58+00:00
780800785462489090,1505,6141,2016-09-27 16:06:28+00:00
780601303617732608,3839,13525,2016-09-27 02:53:48+00:00
780543529827336192,2032,7040,2016-09-26 23:04:13+00:00
780496263422808064,4319,0,2016-09-26 19:56:24+00:00
780476555013349377,136,0,2016-09-26 18:38:05+00:00
780459368902959104,1224,5892,2016-09-26 17:29:48+00:00
780192070812196864,2589,9712,2016-09-25 23:47:39+00:00
780092040432480260,2655,0,2016-09-25 17:10:10+00:00
780074436359819264,5815,13723,2016-09-25 16:00:13+00:00
779834332596887552,8237,21252,2016-09-25 00:06:08+00:00
779377524342161408,3613,9831,2016-09-23 17:50:56+00:00
779124354206535695,21324,0,2016-09-23 01:04:56+00:00
779123168116150273,4207,13206,2016-09-23 01:00:13+00:00
779056095788752897,5247,16500,2016-09-22 20:33:42+00:00
778990705243029504,8437,22342,2016-09-22 16:13:51+00:00
778774459159379968,11550,0,2016-09-22 01:54:34+00:00
778764940568104960,426,955,2016-09-22 01:16:45+00:00
778748913645780993,1562,7717,2016-09-22 00:13:04+00:00
778650543019483137,1729,6430,2016-09-21 17:42:10+00:00
778624900596654080,1176,5177,2016-09-21 16:00:17+00:00
778408200802557953,5023,15135,2016-09-21 01:39:11+00:00
778396591732486144,14198,0,2016-09-21 00:53:04+00:00
778383385161035776,1271,6515,2016-09-21 00:00:35+00:00
778286810187399168,3836,11576,2016-09-20 17:36:50+00:00
778039087836069888,3065,9417,2016-09-20 01:12:28+00:00
778027034220126208,1885,7320,2016-09-20 00:24:34+00:00
777953400541634568,4080,0,2016-09-19 19:31:59+00:00
777885040357281792,1893,7078,2016-09-19 15:00:20+00:00
777684233540206592,3403,12518,2016-09-19 01:42:24+00:00
777641927919427584,4947,0,2016-09-18 22:54:18+00:00
777621514455814149,2910,9742,2016-09-18 21:33:11+00:00
777189768882946048,4999,15921,2016-09-17 16:57:35+00:00
776819012571455488,15839,0,2016-09-16 16:24:19+00:00
776813020089548800,1405,5444,2016-09-16 16:00:31+00:00
776477788987613185,3249,9858,2016-09-15 17:48:25+00:00
776249906839351296,10673,0,2016-09-15 02:42:54+00:00
776218204058357768,18497,33345,2016-09-15 00:36:55+00:00
776201521193218049,2919,10681,2016-09-14 23:30:38+00:00
776113305656188928,5068,13102,2016-09-14 17:40:06+00:00
776088319444877312,179,2045,2016-09-14 16:00:49+00:00
775898661951791106,17621,0,2016-09-14 03:27:11+00:00
775842724423557120,3116,13022,2016-09-13 23:44:54+00:00
775733305207554048,4627,15413,2016-09-13 16:30:07+00:00
775729183532220416,5302,14361,2016-09-13 16:13:44+00:00
775364825476165632,3472,8295,2016-09-12 16:05:54+00:00
775350846108426240,4532,11309,2016-09-12 15:10:21+00:00
775096608509886464,9220,0,2016-09-11 22:20:06+00:00
775085132600442880,5488,17281,2016-09-11 21:34:30+00:00
774757898236878852,2035,9462,2016-09-10 23:54:11+00:00
774639387460112384,2013,7508,2016-09-10 16:03:16+00:00
774314403806253056,6478,24167,2016-09-09 18:31:54+00:00
773985732834758656,4492,11925,2016-09-08 20:45:53+00:00
773922284943896577,1999,7110,2016-09-08 16:33:46+00:00
773704687002451968,1891,7317,2016-09-08 02:09:06+00:00
773670353721753600,1501,5935,2016-09-07 23:52:41+00:00
773547596996571136,7126,24553,2016-09-07 15:44:53+00:00
773336787167145985,5912,0,2016-09-07 01:47:12+00:00
773308824254029826,8640,25846,2016-09-06 23:56:05+00:00
773247561583001600,3699,10414,2016-09-06 19:52:39+00:00
773191612633579521,4736,11117,2016-09-06 16:10:20+00:00
772877495989305348,4501,9555,2016-09-05 19:22:09+00:00
772826264096874500,2669,8842,2016-09-05 15:58:34+00:00
772615324260794368,3914,0,2016-09-05 02:00:22+00:00
772581559778025472,1968,7192,2016-09-04 23:46:12+00:00
772193107915964416,1612,6665,2016-09-03 22:02:38+00:00
772152991789019136,1300,4181,2016-09-03 19:23:13+00:00
772117678702071809,848,4165,2016-09-03 17:02:54+00:00
772114945936949249,546,3005,2016-09-03 16:52:02+00:00
772102971039580160,1065,4448,2016-09-03 16:04:27+00:00
771908950375665664,2181,7298,2016-09-03 03:13:29+00:00
771770456517009408,3924,13356,2016-09-02 18:03:10+00:00
771500966810099713,3018,9167,2016-09-02 00:12:18+00:00
771380798096281600,5912,11746,2016-09-01 16:14:48+00:00
771171053431250945,8705,0,2016-09-01 02:21:21+00:00
771136648247640064,3357,10223,2016-09-01 00:04:38+00:00
771102124360998913,1663,6898,2016-08-31 21:47:27+00:00
771014301343748096,1782,7032,2016-08-31 15:58:28+00:00
770787852854652928,1415,5498,2016-08-31 00:58:39+00:00
770772759874076672,1626,5749,2016-08-30 23:58:40+00:00
770743923962707968,52360,0,2016-08-30 22:04:05+00:00
770655142660169732,2013,8130,2016-08-30 16:11:18+00:00
770414278348247044,2390,6987,2016-08-30 00:14:12+00:00
770293558247038976,1718,6923,2016-08-29 16:14:30+00:00
770093767776997377,3520,0,2016-08-29 03:00:36+00:00
770069151037685760,2651,8385,2016-08-29 01:22:47+00:00
769940425801170949,11131,34948,2016-08-28 16:51:16+00:00
769695466921623552,1926,7101,2016-08-28 00:37:54+00:00
769335591808995329,8830,0,2016-08-27 00:47:53+00:00
769212283578875904,1969,5980,2016-08-26 16:37:54+00:00
768970937022709760,7574,16017,2016-08-26 00:38:52+00:00
768909767477751808,3129,0,2016-08-25 20:35:48+00:00
768855141948723200,1034,4660,2016-08-25 16:58:45+00:00
768609597686943744,1382,4580,2016-08-25 00:43:02+00:00
768596291618299904,1473,5592,2016-08-24 23:50:10+00:00
768554158521745409,6719,0,2016-08-24 21:02:45+00:00
768473857036525572,3958,15110,2016-08-24 15:43:39+00:00
768193404517830656,4080,12157,2016-08-23 21:09:14+00:00
767884188863397888,1634,5309,2016-08-23 00:40:31+00:00
767754930266464257,6221,17814,2016-08-22 16:06:54+00:00
767500508068192258,2688,8295,2016-08-21 23:15:55+00:00
767191397493538821,4406,13643,2016-08-21 02:47:37+00:00
767122157629476866,3261,11227,2016-08-20 22:12:29+00:00
766864461642756096,6521,0,2016-08-20 05:08:29+00:00
766793450729734144,1565,5650,2016-08-20 00:26:19+00:00
766714921925144576,438,2872,2016-08-19 19:14:16+00:00
766693177336135680,918,4484,2016-08-19 17:47:52+00:00
766423258543644672,1825,6671,2016-08-18 23:55:18+00:00
766313316352462849,2166,7493,2016-08-18 16:38:26+00:00
766078092750233600,2970,0,2016-08-18 01:03:45+00:00
766069199026450432,1003,4765,2016-08-18 00:28:24+00:00
766008592277377025,571,4149,2016-08-17 20:27:34+00:00
765719909049503744,2475,8021,2016-08-17 01:20:27+00:00
765669560888528897,1407,5760,2016-08-16 22:00:23+00:00
765395769549590528,3127,20539,2016-08-16 03:52:26+00:00
765371061932261376,2475,7842,2016-08-16 02:14:15+00:00
765222098633691136,3914,12902,2016-08-15 16:22:20+00:00
764857477905154048,2029,7099,2016-08-14 16:13:27+00:00
764259802650378240,1745,6718,2016-08-13 00:38:30+00:00
763956972077010945,61,812,2016-08-12 04:35:10+00:00
763837565564780549,4858,14041,2016-08-11 20:40:41+00:00
763183847194451968,1702,6004,2016-08-10 01:23:03+00:00
763167063695355904,3484,0,2016-08-10 00:16:21+00:00
763103485927849985,2602,8163,2016-08-09 20:03:43+00:00
762699858130116608,4190,13518,2016-08-08 17:19:51+00:00
762471784394268675,7612,12571,2016-08-08 02:13:34+00:00
762464539388485633,4839,11503,2016-08-08 01:44:46+00:00
762316489655476224,1298,5350,2016-08-07 15:56:28+00:00
762035686371364864,17919,35400,2016-08-06 21:20:40+00:00
761976711479193600,2310,5992,2016-08-06 17:26:19+00:00
761750502866649088,4535,0,2016-08-06 02:27:27+00:00
761745352076779520,979,4707,2016-08-06 02:06:59+00:00
761672994376806400,33421,55016,2016-08-05 21:19:27+00:00
761599872357261312,1336,4578,2016-08-05 16:28:54+00:00
761371037149827077,20500,0,2016-08-05 01:19:35+00:00
761334018830917632,1669,5792,2016-08-04 22:52:29+00:00
761292947749015552,1265,4957,2016-08-04 20:09:17+00:00
761227390836215808,1775,5908,2016-08-04 15:48:47+00:00
761004547850530816,3952,12482,2016-08-04 01:03:17+00:00
760893934457552897,1104,4228,2016-08-03 17:43:45+00:00
760656994973933572,2210,7343,2016-08-03 02:02:14+00:00
760641137271070720,1481,5485,2016-08-03 00:59:13+00:00
760539183865880579,4168,8399,2016-08-02 18:14:06+00:00
760521673607086080,1608,4681,2016-08-02 17:04:31+00:00
760290219849637889,13140,29618,2016-08-02 01:44:48+00:00
760252756032651264,995,4338,2016-08-01 23:15:56+00:00
760190180481531904,2079,6334,2016-08-01 19:07:17+00:00
760153949710192640,38,0,2016-08-01 16:43:19+00:00
759943073749200896,2382,6581,2016-08-01 02:45:22+00:00
759923798737051648,6521,16284,2016-08-01 01:28:46+00:00
759846353224826880,2265,7433,2016-07-31 20:21:02+00:00
759793422261743616,2173,6620,2016-07-31 16:50:42+00:00
759566828574212096,24319,0,2016-07-31 01:50:18+00:00
759557299618865152,1341,5202,2016-07-31 01:12:26+00:00
759447681597108224,2827,9418,2016-07-30 17:56:51+00:00
759446261539934208,561,1846,2016-07-30 17:51:13+00:00
759197388317847553,2221,6725,2016-07-30 01:22:17+00:00
759159934323924993,1359,0,2016-07-29 22:53:27+00:00
759099523532779520,4813,16101,2016-07-29 18:53:24+00:00
759047813560868866,2302,7227,2016-07-29 15:27:55+00:00
758854675097526272,1027,3904,2016-07-29 02:40:28+00:00
758828659922702336,4376,12376,2016-07-29 00:57:05+00:00
758740312047005698,1824,6339,2016-07-28 19:06:01+00:00
758474966123810816,1132,4227,2016-07-28 01:31:38+00:00
758467244762497024,2539,5316,2016-07-28 01:00:57+00:00
758405701903519748,2204,5756,2016-07-27 20:56:24+00:00
758355060040593408,1245,3797,2016-07-27 17:35:10+00:00
758099635764359168,11550,21302,2016-07-27 00:40:12+00:00
758041019896193024,433,3001,2016-07-26 20:47:17+00:00
757741869644341248,3710,7613,2016-07-26 00:58:34+00:00
757729163776290825,9299,0,2016-07-26 00:08:05+00:00
757725642876129280,1391,5022,2016-07-25 23:54:05+00:00
757611664640446465,1272,5026,2016-07-25 16:21:11+00:00
757597904299253760,336,0,2016-07-25 15:26:30+00:00
757596066325864448,1219,4808,2016-07-25 15:19:12+00:00
757400162377592832,7759,16743,2016-07-25 02:20:45+00:00
757393109802180609,2009,6462,2016-07-25 01:52:43+00:00
757354760399941633,1637,4995,2016-07-24 23:20:20+00:00
756998049151549440,2271,6923,2016-07-23 23:42:53+00:00
756939218950160384,2295,7342,2016-07-23 19:49:07+00:00
756651752796094464,1511,5612,2016-07-23 00:46:50+00:00
756526248105566208,4169,11506,2016-07-22 16:28:07+00:00
756303284449767430,1231,4359,2016-07-22 01:42:09+00:00
756288534030475264,15071,28519,2016-07-22 00:43:32+00:00
756275833623502848,1738,7114,2016-07-21 23:53:04+00:00
755955933503782912,3285,8092,2016-07-21 02:41:54+00:00
755206590534418437,6148,18212,2016-07-19 01:04:16+00:00
755110668769038337,12621,23446,2016-07-18 18:43:07+00:00
754874841593970688,9193,0,2016-07-18 03:06:01+00:00
754856583969079297,2870,7616,2016-07-18 01:53:28+00:00
754747087846248448,591,2854,2016-07-17 18:38:22+00:00
754482103782404096,2220,5852,2016-07-17 01:05:25+00:00
754449512966619136,846,4147,2016-07-16 22:55:55+00:00
754120377874386944,2670,8655,2016-07-16 01:08:03+00:00
754011816964026368,4079,9726,2016-07-15 17:56:40+00:00
753655901052166144,2492,6458,2016-07-14 18:22:23+00:00
753420520834629632,4071,8731,2016-07-14 02:47:04+00:00
753398408988139520,2186,6384,2016-07-14 01:19:12+00:00
753375668877008896,2655,8411,2016-07-13 23:48:51+00:00
753298634498793472,6620,0,2016-07-13 18:42:44+00:00
